date,height1,height2,in_flow,out_flow
2019-12-04 13:00:00,2.9050833333333332,2.9171666666666667,199.51096333333334,396.80936333333335
2019-12-04 14:00:00,2.812816666666667,2.8289666666666666,201.13947666666667,305.14435
2019-12-04 15:00:00,2.7538666666666667,2.7714333333333334,200.51513000000003,285.65853
2019-12-04 16:00:00,2.70685,2.72345,199.905765,298.20017333333334
2019-12-04 17:00:00,2.64385,2.6591666666666667,254.41518,307.086695
2019-12-04 18:00:00,2.5505833333333334,2.5634,225.63628,393.9105866666667
2019-12-04 19:00:00,2.421383333333333,2.432666666666667,225.78926666666666,432.14646999999997
2019-12-04 20:00:00,2.250383333333333,2.2572166666666664,228.23730666666668,423.33259166666664
2019-12-04 21:00:00,2.151483333333333,2.1650833333333335,231.19268833333334,358.7589
2019-12-04 22:00:00,2.0418,2.0484,359.76203999999996,376.7808833333333
2019-12-04 23:00:00,2.068766666666667,2.0913333333333335,576.1138675,272.2711883333333
2019-12-05 00:00:00,2.15615,2.1961500000000003,569.33816,246.33476166666665
2019-12-05 01:00:00,2.280066666666667,2.316866666666667,572.9834266666666,194.43947333333332
2019-12-05 02:00:00,2.42535,2.4611333333333336,573.5333183333333,182.51223166666665
2019-12-05 03:00:00,2.5732833333333334,2.610116666666667,574.3807683333333,183.63568500000002
2019-12-05 04:00:00,2.7249,2.7605166666666667,580.3974049999999,174.1076833333333
2019-12-05 05:00:00,2.87845,2.9169,584.165245,189.80897166666668
2019-12-05 06:00:00,3.0147333333333335,3.056,593.6853416666667,246.32464166666665
2019-12-05 07:00:00,3.0825833333333335,3.1306833333333333,591.0476583333333,408.27718666666664
2019-12-05 08:00:00,3.0069666666666666,3.06135,586.6171566666667,615.85979
2019-12-05 09:00:00,2.9157333333333333,2.967016666666667,585.6851016666666,432.19044
2019-12-05 10:00:00,2.9546833333333336,3.0007,543.91836,358.52472
2019-12-05 11:00:00,2.9306,2.9759,366.31245,348.02838333333335
2019-12-05 12:00:00,2.8738,2.9207166666666664,365.9359333333333,410.17867
2019-12-05 13:00:00,2.8064000000000004,2.8500666666666663,299.74256499999996,341.04937333333334
2019-12-05 14:00:00,2.741433333333333,2.7791,243.70712166666667,321.42484333333334
